15;352.375;5338.25
14;355.359375;7404.5
0;6.1875;0.0
0;9.25;0.0
15;4.515625;7125.75
0;15.34375;0.0
15;10.703125;6222.25
0;21.484375;0.0
15;16.78125;6823.0
0;27.609375;0.0
0;30.65625;0.0
0;33.734375;0.0
0;36.78125;0.0
15;32.328125;2996.0
0;42.875;0.0
14;40.015625;695.5
15;43.0625;693.0
15;46.015625;708.0
15;49.15625;709.25
9;52.078125;755.75
0;61.171875;0.0
14;64.234375;0.0
15;59.671875;3394.0
15;62.734375;3253.5
15;65.78125;3121.5
15;68.875;3002.75
15;71.921875;2913.75
15;74.984375;2817.5
15;78.046875;2760.5
15;81.09375;2692.5
15;84.265625;2639.5
15;87.34375;2609.25
15;90.390625;2549.0
15;93.453125;2540.5
15;96.53125;2509.75
15;99.59375;2492.75
11;105.171875;486.5
15;108.515625;455.75
11;111.25;470.25
0;119.203125;0.0
15;122.28125;0.0
15;117.90625;2557.5
15;120.9375;2604.25
15;124.0;2658.25
15;127.09375;2559.25
15;130.109375;2637.0
15;133.21875;2621.0
15;136.296875;2503.25
7;139.421875;2191.5
15;142.65625;1783.0
15;145.625;1869.75
15;148.734375;1833.0
15;151.796875;1859.5
10;155.171875;1340.5
13;158.234375;1309.5
13;161.40625;1264.5
13;164.515625;1227.5
15;167.46875;1277.0
15;170.4375;1465.0
9;173.453125;1486.5
15;176.46875;1545.0
15;179.375;1522.75
15;182.375;1606.75
15;185.390625;1756.25
15;188.421875;1750.5
15;191.46875;1731.5
15;194.65625;1415.5
15;197.5;1743.0
15;200.59375;1761.5
15;203.703125;1781.25
15;207.046875;1241.75
15;210.125;1268.25
10;212.84375;1700.75
15;215.96875;1637.25
15;219.109375;1466.5
15;222.078125;1614.25
15;225.09375;1687.5
15;228.171875;1622.25
12;231.046875;1928.75
0;241.328125;0.0
15;237.875;965.25
15;241.21875;831.75
15;244.234375;812.0
15;247.34375;820.5
15;250.640625;721.5
15;253.65625;701.5
15;256.546875;735.25
15;265.6875;0.0
15;268.734375;0.0
15;264.375;2403.25
15;267.484375;2118.25
15;270.40625;2483.0
15;273.484375;2466.25
15;276.640625;2470.75
12;279.6875;2445.75
15;282.796875;2189.75
15;285.828125;2409.25
15;288.921875;2196.5
15;292.015625;2095.75
15;295.0625;2150.25
0;305.421875;0.0
0;308.375;0.0
0;311.421875;0.0
0;314.46875;0.0
15;310.140625;2418.5
15;313.140625;2464.0
15;316.203125;2558.0
15;319.21875;2665.0
12;322.203125;2750.5
15;325.390625;2818.25
0;335.9375;0.0
15;331.484375;3048.0
0;342.046875;0.0
0;345.09375;0.0
0;348.15625;0.0
15;343.546875;4422.25
15;346.578125;4600.75
15;349.640625;4695.25
