False,0,30.1875,0.0
False,15,32.15625,0.0
False,15,28.21875,700.5
False,15,30.15625,716.25
False,15,31.9375,732.5
False,15,33.90625,748.75
False,15,35.8125,765.75
False,15,37.765625,789.5
False,15,39.65625,810.25
False,15,41.515625,835.0
False,15,43.421875,870.25
False,15,45.296875,899.5
False,15,47.25,931.75
False,15,49.1875,962.75
False,15,51.0625,1014.25
False,15,52.953125,1053.5
False,15,54.859375,1102.75
False,15,56.65625,1169.25
False,15,58.609375,1222.25
False,15,60.515625,1203.5
False,14,62.5,1170.5
False,14,64.4375,1168.75
False,15,66.234375,1375.25
False,15,68.09375,1511.75
False,15,69.984375,1675.0
False,15,71.875,1769.75
False,15,73.84375,1759.75
False,15,75.765625,1753.0
False,15,77.953125,1358.75
False,15,79.6875,1730.0
False,15,81.859375,1403.75
False,15,83.96875,1363.0
False,15,85.984375,1342.5
False,15,87.96875,1308.25
False,15,89.90625,1289.0
False,15,91.90625,1276.0
False,13,93.875,1305.0
False,7,95.796875,1299.0
False,10,97.6875,1410.0
False,15,99.515625,1567.25
False,14,101.6875,1265.25
False,15,103.46875,1548.75
False,15,105.484375,1475.25
False,15,107.578125,1384.75
False,15,109.578125,1323.75
False,15,111.5,1327.0
False,15,113.421875,1345.25
False,15,115.4375,1336.25
False,15,117.390625,1378.5
False,15,119.171875,1559.0
False,15,121.171875,1592.75
False,15,123.109375,1641.5
False,15,125.046875,1674.75
False,15,126.96875,1709.75
False,15,128.9375,1647.0
False,15,131.03125,1534.5
False,9,133.0,1519.25
False,9,134.953125,1565.25
False,9,136.90625,1622.25
False,8,138.765625,1694.0
False,15,140.5,2443.5
False,15,142.34375,2952.25
False,15,144.328125,3030.5
False,15,146.296875,2960.5
False,15,148.265625,2907.25
False,15,150.25,2859.0
False,15,152.1875,2988.25
False,0,161.65625,0.0
False,0,163.6875,0.0
False,9,157.984375,4446.25
False,15,159.96875,4404.25
False,0,169.609375,0.0
False,0,171.578125,0.0
False,13,165.90625,4284.5
False,15,167.96875,3138.25
False,15,173.0625,421.75
False,15,174.859375,421.5
False,15,177.015625,425.5
False,15,178.859375,435.0
False,15,180.75,444.5
False,0,187.1875,0.0
False,0,189.140625,0.0
False,12,183.484375,3939.0
False,15,185.421875,3978.5
False,6,187.375,4129.75
False,15,189.3125,4160.25
False,15,191.296875,4189.25
False,15,193.21875,4315.75
False,0,202.859375,0.0
False,0,204.8125,0.0
False,15,199.125,4366.5
False,15,201.0625,4490.75
False,0,210.78125,0.0
False,15,205.046875,4798.5
False,0,214.71875,0.0
False,15,209.015625,4468.25
False,14,210.953125,4596.75
False,15,212.9375,4703.5
False,12,214.875,4831.0
False,0,224.546875,0.0
False,15,218.78125,5556.5
False,15,220.75,5470.5
False,0,230.4375,0.0
False,0,232.40625,0.0
False,0,234.375,0.0
False,15,228.703125,3971.0
False,15,230.6875,3789.25
False,15,232.640625,3780.0
False,15,234.59375,3923.25
False,12,236.359375,8112.75
False,0,246.15625,0.0
False,0,248.109375,0.0
False,0,250.078125,0.0
False,0,252.03125,0.0
False,0,254.015625,0.0
False,0,255.96875,0.0
False,0,257.9375,0.0
False,0,259.859375,0.0
False,0,261.828125,0.0
False,12,256.0,7277.5
False,15,257.96875,6903.0
False,0,267.703125,0.0
False,0,269.671875,0.0
False,0,271.625,0.0
False,0,273.609375,0.0
False,12,267.765625,7317.75
False,15,269.71875,7188.75
False,0,279.484375,0.0
False,0,281.4375,0.0
False,0,283.53125,0.0
False,0,285.5,0.0
False,9,279.921875,3109.5
False,9,282.0,2625.75
False,15,284.03125,2296.0
False,15,286.109375,2096.5
False,15,288.125,1890.5
False,15,290.1875,1714.25
False,15,292.203125,1589.75
False,15,294.21875,1477.5
False,15,296.328125,1373.0
False,15,298.390625,1284.5
False,15,300.296875,1211.75
False,15,302.265625,1159.25
False,15,304.375,1099.5
False,15,306.328125,1052.0
False,15,308.421875,1006.75
False,15,310.4375,970.0
False,15,312.421875,929.0
False,15,314.53125,899.75
False,15,316.46875,868.25
False,15,318.453125,845.5
False,15,320.578125,823.25
False,15,322.578125,797.25
False,15,324.671875,776.75
False,15,326.703125,759.75
False,15,328.671875,747.0
False,15,330.6875,732.25
False,15,334.6875,389.25
False,10,336.5,375.5
False,0,342.65625,0.0
False,14,340.875,361.5
False,11,342.765625,357.75
False,13,345.09375,353.0
False,12,346.75,350.25
False,15,348.734375,346.5
False,15,350.6875,345.0
False,15,353.140625,343.25
True,15,355.046875,342.0
False,15,356.796875,341.5
False,15,359.171875,338.75
False,15,1.109375,340.25
False,15,2.84375,340.5
False,15,5.015625,341.0
False,15,6.921875,341.75
False,15,8.640625,343.75
False,15,10.515625,346.0
False,15,12.359375,348.0
False,13,14.5625,350.75
False,12,16.453125,352.75
False,10,18.671875,357.0
False,0,24.171875,0.0
False,0,26.15625,0.0
False,0,28.125,0.0
False,0,30.109375,0.0
False,15,32.109375,0.0
False,15,28.21875,701.75
False,15,30.046875,716.25
False,15,32.109375,732.0
False,15,33.953125,748.5
False,15,35.90625,766.0
False,15,37.75,789.75
False,15,39.765625,812.25
False,15,41.640625,839.0
False,15,43.515625,871.0
False,15,45.46875,901.0
False,15,47.34375,935.75
False,15,49.28125,967.75
False,15,51.171875,1016.5
False,15,53.125,1059.5
False,15,55.046875,1109.25
False,15,56.90625,1184.0
False,15,58.921875,1220.25
False,15,60.859375,1198.0
False,14,62.84375,1167.75
False,15,64.796875,1163.0
False,15,66.625,1400.75
False,15,68.453125,1549.0
False,15,70.390625,1706.0
False,15,72.296875,1768.0
False,15,74.25,1758.75
False,15,76.296875,1744.5
False,15,78.203125,1734.5
False,15,80.203125,1732.75
False,15,82.40625,1385.0
False,15,84.5,1359.75
False,15,86.546875,1337.0
False,15,88.515625,1309.0
False,15,90.5625,1286.25
False,0,99.390625,0.0
False,15,94.53125,1302.5
False,0,103.359375,0.0
False,15,98.25,1554.25
False,10,100.484375,1294.0
False,15,102.4375,1261.5
False,15,104.28125,1515.75
False,15,106.328125,1438.75
False,15,108.296875,1381.0
False,15,110.328125,1325.0
False,15,112.328125,1330.25
False,15,114.328125,1337.0
False,9,116.265625,1355.0
False,15,118.234375,1392.75
False,15,120.09375,1563.5
False,15,122.015625,1610.0
False,15,124.046875,1657.25
False,15,126.0,1703.0
False,15,128.0,1681.0
False,15,129.984375,1606.25
False,8,132.0625,1511.0
False,10,133.96875,1549.5
False,10,135.984375,1598.0
False,7,137.921875,1663.5
False,15,139.609375,2464.0
False,15,141.59375,2411.5
False,15,143.46875,3045.5
False,15,145.484375,3002.75
False,15,147.453125,2939.0
False,15,149.484375,2813.0
False,15,151.453125,2813.0
False,10,153.359375,3336.0
False,15,155.359375,3742.0
False,15,157.34375,4012.5
False,15,159.28125,4481.5
False,0,168.9375,0.0
False,0,170.921875,0.0
False,15,165.265625,4453.5
False,15,167.375,3158.0
False,15,169.359375,3101.25
False,15,174.4375,422.5
False,15,176.515625,420.5
False,15,178.3125,427.25
False,15,180.234375,435.25
False,15,182.15625,443.25
False,0,188.671875,0.0
False,0,190.640625,0.0
False,0,192.625,0.0
False,0,194.609375,0.0
False,15,196.59375,0.0
False,13,190.921875,4173.0
False,14,192.875,4336.5
False,0,202.5,0.0
False,0,204.484375,0.0
False,15,198.796875,4386.25
False,0,208.4375,0.0
False,8,202.84375,4411.5
False,15,204.8125,4792.0
False,0,214.484375,0.0
False,15,208.796875,4461.0
False,15,210.796875,4548.0
False,15,212.765625,4697.5
False,14,214.75,4811.25
False,0,224.421875,0.0
False,15,218.671875,5565.25
False,15,220.640625,5459.25
False,0,230.375,0.0
False,0,232.359375,0.0
False,0,234.328125,0.0
False,15,228.65625,3981.5
False,15,230.640625,3802.75
False,15,232.65625,3770.75
False,15,234.609375,3910.5
False,13,236.390625,8094.25
False,0,246.203125,0.0
False,0,248.171875,0.0
False,0,250.15625,0.0
False,0,252.15625,0.0
False,0,254.125,0.0
False,0,256.109375,0.0
False,0,258.078125,0.0
False,0,260.03125,0.0
False,14,254.25,6894.0
False,15,256.21875,6952.75
False,15,258.203125,6898.5
False,0,267.953125,0.0
False,0,269.9375,0.0
False,0,271.90625,0.0
False,0,273.890625,0.0
False,0,275.875,0.0
False,15,270.0625,7111.5
False,0,279.828125,0.0
False,0,281.8125,0.0
False,0,283.921875,0.0
False,0,285.90625,0.0
False,0,287.90625,0.0
False,0,289.890625,0.0
False,15,284.5,2303.0
False,15,286.578125,2048.25
False,15,288.671875,1849.75
False,15,290.71875,1678.5
False,15,292.734375,1561.75
False,15,294.828125,1446.25
False,15,296.890625,1346.0
False,15,298.953125,1264.25
False,15,300.875,1194.5
False,15,302.90625,1138.75
False,15,305.03125,1086.0
False,15,307.046875,1037.5
False,15,309.0625,993.75
False,15,311.078125,954.75
False,15,313.171875,918.25
False,15,315.15625,889.25
False,15,317.203125,858.25
False,15,319.3125,834.5
False,15,321.21875,811.75
False,15,323.375,789.5
False,15,325.4375,770.25
False,15,327.578125,754.25
False,15,329.625,741.5
False,15,333.3125,405.5
False,12,335.4375,381.5
False,0,341.5625,0.0
False,11,339.5,365.25
False,12,341.546875,359.5
False,10,343.78125,354.0
False,14,345.9375,351.0
False,13,347.703125,347.5
False,15,349.765625,345.0
False,15,351.546875,344.25
True,15,353.71875,342.5
False,15,356.046875,341.0
False,15,358.0,339.25
False,15,0.140625,339.75
False,15,1.90625,340.25
False,15,4.125,341.0
False,15,5.734375,341.75
False,15,8.0625,342.5
False,15,10.0,344.5
False,15,11.671875,347.5
False,14,13.75,350.25
False,13,15.390625,352.75
False,11,17.78125,355.75
False,0,23.421875,0.0
False,0,25.421875,0.0
False,0,27.40625,0.0
False,0,29.421875,0.0
False,15,31.40625,0.0
False,15,27.453125,697.5
False,15,29.375,711.75
False,15,31.390625,726.75
False,15,33.4375,740.25
False,15,35.234375,759.75
False,15,37.296875,782.25
False,15,39.21875,803.25
False,15,41.125,830.25
False,15,43.09375,857.75
False,15,45.0,894.0
False,15,46.984375,925.25
False,15,48.875,958.25
False,15,50.796875,1003.75
False,15,52.78125,1047.25
False,15,54.671875,1095.5
False,15,56.53125,1162.25
False,15,58.5625,1226.75
False,15,60.4375,1203.75
False,14,62.515625,1172.75
False,13,64.46875,1166.75
False,15,66.265625,1376.5
False,15,68.171875,1514.5
False,15,70.0625,1679.0
False,15,72.0,1768.0
False,15,74.015625,1759.5
False,15,76.015625,1752.5
False,0,85.15625,0.0
False,15,79.984375,1731.0
False,15,82.203125,1394.5
False,15,84.375,1360.25
False,15,86.359375,1338.25
False,15,88.4375,1306.75
False,15,90.453125,1286.5
False,0,99.28125,0.0
False,15,94.40625,1303.0
False,0,103.265625,0.0
False,15,98.1875,1561.5
False,9,100.40625,1291.75
False,15,102.46875,1263.25
False,15,104.25,1520.25
False,15,106.328125,1438.75
False,15,108.359375,1380.25
False,15,110.359375,1324.5
False,15,112.359375,1330.25
False,15,114.3125,1335.0
False,7,116.328125,1356.25
False,15,118.28125,1391.25
False,15,120.171875,1563.75
False,15,122.1875,1612.25
False,15,124.171875,1670.5
False,15,126.125,1719.0
False,15,128.15625,1675.75
False,15,130.21875,1567.75
False,15,132.234375,1531.25
False,11,134.25,1552.25
False,11,136.1875,1600.75
False,0,145.296875,0.0
False,15,139.875,2468.5
False,15,141.921875,2400.5
False,15,143.78125,3043.75
False,15,145.78125,2991.75
False,15,147.8125,2927.5
False,15,149.8125,2870.75
False,15,151.828125,2808.5
False,0,161.3125,0.0
False,0,163.359375,0.0
False,15,157.71875,4356.0
False,15,159.71875,4500.25
False,0,169.390625,0.0
False,0,171.40625,0.0
False,15,165.75,4368.25
False,15,167.875,3155.0
False,15,169.890625,3114.0
False,15,171.890625,3152.25
False,15,177.03125,422.5
False,15,178.84375,422.0
False,15,180.671875,431.5
False,15,182.59375,443.75
False,15,184.53125,449.25
False,0,191.265625,0.0
False,0,193.25,0.0
False,15,187.59375,4168.25
False,15,189.609375,4144.0
False,0,199.21875,0.0
False,14,193.578125,4348.75
False,15,195.546875,4468.25
False,0,205.203125,0.0
False,15,199.546875,4391.5
False,0,209.1875,0.0
False,0,211.296875,0.0
False,15,205.609375,4728.5
False,0,215.296875,0.0
False,15,209.609375,4489.0
False,15,211.625,4614.5
False,15,213.609375,4743.25
False,10,215.609375,4839.5
False,0,225.296875,0.0
False,14,219.5625,5513.25
False,14,221.5625,5425.75
False,14,223.59375,5222.25
False,0,233.296875,0.0
False,0,235.25,0.0
False,14,229.625,3883.75
False,15,231.640625,3744.5
False,15,233.640625,3793.25
False,0,243.234375,0.0
False,0,245.25,0.0
False,0,247.234375,0.0
False,0,249.234375,0.0
False,0,251.234375,0.0
False,0,253.21875,0.0
False,0,255.21875,0.0
False,0,257.21875,0.0
False,0,259.1875,0.0
False,0,261.1875,0.0
False,0,263.1875,0.0
False,15,257.390625,6876.25
False,13,259.375,7257.5
False,0,269.171875,0.0
False,0,271.15625,0.0
False,0,273.140625,0.0
False,15,267.359375,7282.5
False,0,277.140625,0.0
False,0,279.125,0.0
False,15,273.625,2935.0
False,0,283.234375,0.0
False,0,285.25,0.0
False,0,287.25,0.0
False,8,281.796875,2620.5
False,14,283.859375,2312.5
False,15,285.953125,2112.0
False,15,288.046875,1896.5
False,15,290.140625,1724.75
False,15,292.171875,1591.0
False,15,294.25,1477.25
False,15,296.328125,1373.5
False,15,298.4375,1279.5
False,15,300.40625,1211.0
False,15,302.40625,1152.5
False,15,304.5,1098.75
False,15,306.59375,1046.5
False,15,308.609375,1004.75
False,15,310.640625,960.5
False,15,312.75,924.75
False,15,314.734375,897.25
False,15,316.828125,863.25
False,15,318.8125,841.0
False,15,320.96875,816.75
False,15,323.03125,790.5
False,15,325.21875,772.75
False,15,327.265625,757.75
False,15,329.34375,744.25
False,15,331.296875,733.75
False,11,334.953125,384.25
False,0,341.328125,0.0
False,10,339.4375,364.25
False,12,341.765625,360.25
False,10,343.34375,356.75
False,14,345.53125,353.75
False,13,347.5,347.5
False,15,349.96875,345.25
False,15,351.671875,345.0
True,15,353.9375,341.5
False,15,355.875,341.25
False,15,357.578125,340.0
False,15,359.6875,339.5
False,15,1.875,340.5
False,15,3.90625,341.0
False,15,6.0,341.75
False,15,7.578125,342.75
False,15,9.46875,344.75
False,15,11.609375,347.75
False,12,13.53125,349.5
False,13,15.4375,353.0
False,10,17.71875,355.0
False,0,23.46875,0.0
False,0,25.46875,0.0
False,0,27.484375,0.0
False,0,29.5,0.0
False,15,31.515625,0.0
False,15,27.578125,697.75
False,15,29.578125,711.75
False,15,31.609375,726.5
False,15,33.578125,744.5
False,15,35.40625,760.75
False,15,37.359375,783.75
False,15,39.40625,808.75
False,15,41.390625,830.75
False,15,43.234375,867.25
False,15,45.28125,896.0
False,15,47.140625,930.75
False,15,49.09375,961.75
False,15,51.015625,1014.75
False,15,53.0,1056.25
False,15,54.9375,1107.75
False,15,56.90625,1176.75
False,15,58.859375,1220.5
False,15,60.828125,1202.25
False,14,62.859375,1165.5
False,14,64.796875,1162.5
False,15,66.625,1407.25
False,15,68.484375,1549.75
False,15,70.46875,1708.75
False,15,72.4375,1766.75
False,15,74.4375,1757.75
False,15,76.421875,1742.0
False,15,78.421875,1739.5
False,15,80.625,1414.5
False,15,82.671875,1368.5
False,15,84.828125,1358.25
False,15,86.875,1333.5
False,15,88.859375,1307.25
False,15,90.953125,1285.25
False,11,92.890625,1312.5
False,14,94.890625,1300.0
False,0,103.8125,0.0
False,15,98.75,1563.5
False,12,100.96875,1264.5
False,12,103.03125,1269.75
False,15,104.84375,1454.25
False,15,106.9375,1411.25
False,15,108.953125,1377.5
False,15,111.0,1325.5
False,15,113.015625,1330.75
False,12,115.046875,1339.0
False,15,117.015625,1361.25
False,15,118.96875,1406.75
False,15,120.90625,1580.25
False,15,122.890625,1639.0
False,15,124.828125,1676.75
False,15,126.875,1711.25
False,15,128.90625,1654.75
False,15,130.984375,1534.75
False,11,133.0,1522.5
False,9,135.03125,1565.0
False,8,136.984375,1626.75
False,9,138.9375,1707.5
False,15,140.6875,2443.0
False,15,142.625,2958.0
False,15,144.609375,3024.5
False,15,146.640625,2971.5
False,15,148.6875,2732.5
False,15,150.671875,2849.75
False,15,152.640625,3224.75
False,15,154.6875,3713.5
False,15,156.640625,4030.75
False,15,158.640625,4386.25
False,15,160.6875,4029.25
False,0,170.34375,0.0
False,0,172.359375,0.0
False,15,166.703125,4386.25
False,15,168.875,3122.25
False,15,170.875,3121.5
False,15,172.90625,3246.5
False,15,178.078125,421.75
False,15,180.03125,421.75
False,15,181.703125,431.0
False,15,183.484375,443.25
False,15,185.625,449.5
False,15,187.484375,460.75
False,0,194.328125,0.0
False,0,196.34375,0.0
False,11,190.6875,4207.5
False,0,200.34375,0.0
False,12,194.703125,4181.25
False,0,204.34375,0.0
False,15,198.703125,4382.5
False,13,200.671875,4492.75
False,9,202.8125,4413.25
False,15,204.78125,4792.0
False,0,214.5,0.0
False,15,208.84375,4462.75
False,15,210.84375,4553.75
False,15,212.84375,4691.25
False,11,214.859375,4824.25
False,0,224.5625,0.0
False,15,218.828125,5559.5
False,13,220.84375,5467.75
False,0,230.59375,0.0
False,0,232.609375,0.0
False,0,234.578125,0.0
False,15,228.953125,3934.75
False,15,230.953125,3773.5
False,15,233.0,3744.5
False,15,234.984375,3896.25
False,13,236.796875,8069.5
False,0,246.609375,0.0
False,0,248.625,0.0
False,0,250.625,0.0
False,0,252.640625,0.0
False,0,254.640625,0.0
False,0,256.65625,0.0
False,0,258.640625,0.0
False,0,260.640625,0.0
False,0,262.65625,0.0
False,15,256.875,6939.25
False,0,266.671875,0.0
False,0,268.671875,0.0
False,0,270.6875,0.0
False,13,264.90625,6836.25
False,12,266.90625,7106.75
False,0,276.703125,0.0
False,0,278.703125,0.0
False,0,280.71875,0.0
False,0,282.8125,0.0
False,0,284.84375,0.0
False,0,286.859375,0.0
False,0,288.859375,0.0
False,13,283.484375,2436.75
False,15,285.578125,2164.25
False,15,287.6875,1941.0
False,15,289.765625,1759.5
False,15,291.8125,1609.25
False,15,293.921875,1492.75
False,15,296.046875,1391.25
False,15,298.09375,1294.25
False,15,300.078125,1220.75
False,15,302.171875,1161.75
False,15,304.28125,1105.25
False,15,306.296875,1052.25
False,15,308.359375,1006.75
False,15,310.46875,970.0
False,15,312.484375,929.25
False,15,314.53125,899.5
False,15,316.640625,867.5
False,15,318.671875,844.25
False,15,320.6875,820.0
False,15,322.78125,795.5
False,15,324.984375,773.75
False,15,327.109375,758.25
False,15,329.078125,743.5
False,15,331.171875,732.5
False,13,335.046875,383.5
False,0,341.234375,0.0
False,10,339.0625,364.5
False,12,341.265625,360.0
False,10,343.5,357.25
False,14,345.59375,353.75
False,12,347.609375,347.75
False,15,349.78125,344.75
False,15,351.515625,345.0
True,15,353.734375,341.5
False,15,355.609375,341.25
False,15,357.46875,340.0
False,15,359.484375,339.75
False,15,1.546875,340.5
False,15,3.671875,341.25
False,15,5.578125,342.0
False,15,7.625,342.75
False,15,9.75,345.25
False,15,11.734375,347.75
False,13,13.96875,350.25
False,12,15.859375,352.5
False,11,17.703125,357.0
False,0,23.59375,0.0
False,0,25.625,0.0
False,0,27.640625,0.0
False,0,29.65625,0.0
False,15,31.6875,0.0
False,15,27.75,698.25
False,15,29.71875,712.5
False,15,31.78125,729.25
False,15,33.703125,745.75
False,15,35.6875,763.5
False,15,37.578125,789.25
False,15,39.65625,810.0
False,15,41.59375,838.5
False,15,43.5625,871.0
False,15,45.453125,900.75
False,15,47.484375,935.25
False,15,49.421875,969.25
False,15,51.34375,1020.0
False,15,53.34375,1065.5
False,15,55.28125,1119.5
False,15,57.234375,1174.25
False,15,59.1875,1215.75
False,15,61.15625,1195.25
False,15,63.25,1166.0
False,15,65.1875,1195.5
False,15,66.984375,1432.75
False,15,68.9375,1580.5
False,15,70.828125,1743.5
False,15,72.84375,1764.5
False,15,74.859375,1757.25
False,15,76.84375,1751.0
False,15,78.9375,1729.5
False,15,81.078125,1404.75
False,15,83.296875,1378.75
False,15,85.328125,1351.25
False,15,87.40625,1307.0
False,15,89.453125,1297.75
False,15,91.5,1279.0
False,12,93.421875,1306.0
False,13,95.515625,1297.75
False,0,104.40625,0.0
False,15,99.375,1567.75
False,14,101.59375,1262.5
False,15,103.40625,1558.25
False,15,105.5,1475.75
False,15,107.546875,1391.75
False,15,109.625,1325.5
False,15,111.65625,1327.75
False,15,113.625,1344.75
False,15,115.671875,1339.5
False,15,117.6875,1393.25
False,15,119.625,1562.25
False,15,121.578125,1607.5
False,15,123.59375,1654.75
False,15,125.609375,1680.75
False,15,127.625,1699.5
False,15,129.703125,1625.25
False,7,131.765625,1501.75
False,11,133.796875,1538.0
False,10,135.78125,1590.25
False,6,137.75,1660.0
False,15,139.515625,2448.5
False,15,141.546875,2418.0
False,15,143.4375,3049.0
False,15,145.453125,2999.5
False,15,147.5,2938.25
False,15,149.546875,2841.25
False,15,151.59375,2812.25
False,0,161.078125,0.0
False,8,155.546875,3895.0
False,13,157.5625,4133.0
False,15,159.578125,4483.25
False,0,169.265625,0.0
False,0,171.296875,0.0
False,14,165.71875,3843.5
False,15,167.828125,3175.0
False,15,169.859375,3123.25
False,15,171.890625,3148.5
False,15,173.78125,4375.5
False,15,179.125,426.0
False,15,181.015625,422.25
False,15,182.828125,430.0
False,15,184.71875,445.0
False,15,186.4375,453.75
False,15,188.65625,460.0
False,0,195.40625,0.0
False,0,197.4375,0.0
False,0,199.4375,0.0
False,0,201.453125,0.0
False,15,203.46875,0.0
False,13,197.78125,4557.75
False,13,199.84375,4472.0
False,0,209.515625,0.0
False,15,203.9375,4753.75
False,15,205.96875,4662.75
False,15,208.03125,4433.25
False,15,210.03125,4481.5
False,15,212.046875,4658.75
False,14,214.0625,4777.0
False,15,216.078125,4888.25
False,14,218.0625,5588.75
False,14,220.09375,5498.75
False,10,222.125,5467.75
False,0,231.875,0.0
False,0,233.890625,0.0
False,15,228.140625,5749.5
False,15,230.28125,3816.25
False,15,232.328125,3725.0
False,13,234.328125,3858.5
False,11,236.140625,8125.25
False,0,245.96875,0.0
False,0,248.0,0.0
False,0,250.015625,0.0
False,0,252.046875,0.0
False,0,254.046875,0.0
False,0,256.078125,0.0
False,0,258.0625,0.0
False,0,260.0625,0.0
False,15,254.3125,6966.5
False,15,256.3125,6934.75
False,15,258.328125,6880.75
False,0,268.140625,0.0
False,0,270.15625,0.0
False,0,272.171875,0.0
False,0,274.1875,0.0
False,0,276.203125,0.0
False,15,270.421875,7140.25
False,0,280.234375,0.0
False,0,282.375,0.0
False,0,284.390625,0.0
False,0,286.421875,0.0
False,9,280.953125,2911.25
False,15,283.0625,2472.5
False,15,285.140625,2209.75
False,15,287.28125,1977.0
False,15,289.328125,1797.0
False,15,291.46875,1632.75
False,15,293.578125,1508.25
False,15,295.6875,1405.5
False,15,297.765625,1311.5
False,15,299.765625,1235.75
False,15,301.796875,1176.0
False,15,303.875,1114.5
False,15,306.015625,1062.25
False,15,308.015625,1012.5
False,15,310.125,972.0
False,15,312.1875,934.75
False,15,314.3125,903.75
False,15,316.40625,869.0
False,15,318.390625,845.5
False,15,320.4375,823.25
False,15,322.640625,796.5
False,15,324.78125,776.25
False,15,326.8125,759.0
False,15,329.015625,744.5
False,15,331.078125,731.75
False,12,334.890625,385.0
False,0,341.0625,0.0
False,8,338.859375,367.75
False,12,341.03125,361.0
False,12,343.53125,355.0
False,14,345.28125,354.0
False,13,347.265625,349.5
False,15,349.359375,346.0
False,15,351.453125,344.75
True,15,353.765625,341.25
False,15,355.4375,341.25
False,15,357.484375,340.0
False,15,359.609375,339.5
False,15,1.515625,340.5
False,15,4.109375,341.0
False,15,6.0625,341.75
False,15,7.90625,342.5
False,15,9.71875,345.25
False,15,12.109375,347.5
False,13,14.125,349.5
False,13,15.515625,353.0
False,11,17.53125,356.5
False,0,23.640625,0.0
False,0,25.671875,0.0
False,0,27.671875,0.0
False,0,29.71875,0.0
False,15,31.75,0.0
False,15,27.765625,698.25
False,15,29.796875,714.5
False,15,31.828125,729.75
False,15,33.734375,746.5
False,15,35.859375,767.5
False,15,37.84375,789.5
False,15,39.75,813.0
False,15,41.703125,843.5
False,15,43.640625,874.25
False,15,45.65625,905.25
False,15,47.671875,939.25
False,15,49.59375,973.5
False,15,51.59375,1020.5
False,15,53.484375,1068.0
False,15,55.484375,1123.75
False,15,57.515625,1149.75
False,15,59.359375,1218.0
False,15,61.40625,1193.0
False,14,63.484375,1162.5
False,15,65.453125,1231.75
False,15,67.25,1452.75
False,15,69.171875,1607.5
False,15,71.09375,1782.0
False,15,73.1875,1761.75
False,15,75.203125,1754.25
False,15,77.1875,1732.25
False,15,79.265625,1729.25
False,15,81.421875,1398.5
False,15,83.6875,1371.75
False,15,85.71875,1347.25
False,15,87.75,1307.5
False,14,89.75,1295.25
False,15,91.875,1277.75
False,13,93.84375,1309.25
False,0,102.765625,0.0
