15;270.984375;1923.5
15;210.40625;914.25
15;211.53125;922.25
15;212.53125;934.75
15;213.625;946.5
15;214.703125;958.5
15;215.796875;976.75
15;216.84375;991.25
15;218.0;1006.25
15;219.015625;1021.0
15;220.125;1044.25
15;226.203125;1570.0
15;227.421875;1553.75
15;228.515625;1594.25
15;229.609375;1636.5
15;230.671875;1673.25
15;231.765625;1724.5
15;232.8125;1780.75
15;233.90625;1836.5
15;235.015625;1897.5
15;236.640625;1095.0
12;246.921875;904.0
15;249.125;900.0
15;250.171875;899.5
14;251.3125;895.25
15;252.546875;899.0
12;256.9375;916.25
15;261.515625;2292.0
15;262.640625;2288.0
15;263.765625;2238.0
15;264.859375;2269.5
15;265.96875;2268.0
15;267.1875;1921.5
15;268.3125;1919.75
15;269.421875;1922.5
15;270.546875;1923.5
15;271.65625;1923.5
15;272.703125;1937.0
15;273.8125;1926.5
15;275.203125;1927.0
15;276.28125;1944.0
15;277.40625;1948.25
15;278.421875;2325.0
15;279.515625;2331.25
15;280.640625;2333.75
15;281.765625;2336.75
15;282.875;2341.5
15;284.015625;2360.5
15;285.109375;2381.25
15;286.21875;2388.25
15;287.359375;2396.75
15;288.484375;2407.0
15;289.59375;2421.75
15;290.6875;2458.25
15;291.796875;2464.0
15;292.90625;2479.5
15;294.03125;2495.75
15;295.15625;2514.0
15;296.28125;2539.75
15;297.40625;2560.5
15;298.5;2588.75
15;299.640625;2607.5
15;300.75;2651.0
15;301.828125;2906.5
15;302.921875;2956.5
15;304.046875;2999.5
15;305.1875;3044.5
15;324.328125;4295.0
15;325.46875;4393.25
15;327.703125;4626.5
15;332.265625;4400.5
12;333.3125;5585.75
15;340.1875;3969.75
15;341.34375;3895.0
15;342.484375;3765.5
13;350.4375;5060.25
12;351.578125;5096.75
15;355.140625;3159.0
15;356.28125;3098.5
15;357.421875;3055.25
15;358.5625;3016.75
15;359.71875;2998.5
15;0.84375;2987.5
15;2.0;2988.25
15;3.125;2985.0
15;4.265625;3056.0
15;5.375;3059.75
15;6.53125;3099.25
15;8.515625;7942.75
13;21.3125;5886.75
15;23.625;5359.75
15;24.78125;5043.25
15;27.09375;4451.75
15;28.265625;4202.5
15;30.5625;4005.25
15;31.71875;3876.75
15;36.640625;2563.75
12;47.171875;2029.0
15;48.328125;2019.75
15;49.484375;2062.75
15;52.90625;1995.75
15;55.203125;2066.5
15;56.4375;1835.5
15;57.578125;1877.5
15;58.78125;1943.25
15;59.90625;2013.0
15;60.96875;2326.5
15;62.171875;2162.5
15;63.328125;2099.5
15;64.484375;2095.75
15;65.609375;2217.5
15;66.75;2224.0
15;67.9375;2157.25
15;69.109375;2148.5
15;70.21875;2148.25
15;71.453125;1953.25
15;72.59375;1979.75
15;73.75;1979.0
15;74.890625;2120.25
15;76.078125;1991.5
15;77.25;1961.0
15;78.328125;2014.25
14;79.40625;2305.0
15;80.515625;2586.75
15;81.6875;2571.0
15;83.09375;2573.0
12;84.265625;2579.25
15;85.453125;2560.5
15;86.609375;2566.75
15;87.78125;2565.5
15;88.96875;2547.0
15;90.125;2553.75
15;91.296875;2559.25
15;92.453125;2572.25
14;93.625;2576.0
15;94.859375;2145.25
15;95.953125;2585.5
14;97.09375;2586.25
14;98.296875;2589.25
15;99.421875;2595.25
15;100.59375;2620.5
15;101.765625;2620.5
13;102.9375;2644.25
12;104.109375;2650.25
15;105.25;2709.25
15;106.53125;2712.75
15;107.71875;2704.25
15;108.921875;2700.0
15;110.09375;2677.25
15;111.265625;2644.25
15;112.4375;2619.75
15;113.625;2557.5
15;114.78125;2518.25
15;119.453125;2629.75
15;129.125;1779.75
15;130.3125;1733.0
15;132.015625;1211.25
15;133.140625;1184.75
15;134.375;1205.0
15;136.6875;1189.5
14;137.90625;1203.25
15;158.046875;1229.5
15;160.46875;1216.75
15;161.734375;1195.0
15;162.859375;1185.25
15;164.03125;1181.25
15;165.328125;1122.0
15;166.453125;1217.75
15;167.65625;1169.5
14;172.421875;1159.5
